Age,Balance,Customer ID,Date Joined,Gender,Job Classification,Name,Number of Records,Region,Surname
42,16757.36,101507,03.Dec.15,Female,Other,Yvonne,1,Scotland,Ellison
43,62249.536,101508,06.Sep.15,Female,Other,Wendy,1,Scotland,Bailey
43,129372.112,101509,05.Dec.15,Female,Other,Yvonne,1,Scotland,Davidson
43,11065.808,101510,21.Nov.15,Female,Other,Rachel,1,Scotland,Grant
43,1701.12,101511,20.Dec.15,Female,Other,Penelope,1,Scotland,Langdon
43,14421.184,101512,01.Dec.15,Female,Other,Deirdre,1,Scotland,Morgan
43,100561.312,101513,07.Jul.15,Female,Other,Angela,1,Scotland,Scott
43,89816.288,101514,19.Dec.15,Female,Other,Stephanie,1,Scotland,Simpson
43,94702.544,101515,17.Oct.15,Female,Other,Donna,1,Scotland,Slater
44,14139.744,101516,19.Nov.15,Female,Other,Natalie,1,Scotland,Bower
44,5275.712,101517,21.Dec.15,Female,Other,Ruth,1,Scotland,Carr
44,66461.248,101518,21.Nov.15,Female,Other,Amelia,1,Scotland,Clarkson
44,6229.472,101519,22.Jul.15,Female,Other,Michelle,1,Scotland,Edmunds
44,16060.416,101520,24.Sep.15,Female,Other,Jennifer,1,Scotland,Forsyth
44,31513.056,101521,28.Dec.15,Female,Other,Elizabeth,1,Scotland,James
44,60819.632,101522,17.Nov.15,Female,Other,Madeleine,1,Scotland,James
44,61293.664,101523,09.Nov.15,Female,Other,Jan,1,Scotland,McDonald
44,102011.84,101524,18.Aug.15,Female,Other,Gabrielle,1,Scotland,McLean
44,65169.184,101525,02.Aug.15,Female,Other,Maria,1,Scotland,Metcalfe
44,12272.96,101526,15.Jul.15,Female,Other,Michelle,1,Scotland,Powell
44,16821.072,101527,31.Jul.15,Female,Other,Bernadette,1,Scotland,Watson
45,96711.52,101528,18.Dec.15,Female,Other,Wendy,1,Scotland,Alsop
45,16430.384,101529,28.Dec.15,Female,Other,Caroline,1,Scotland,Churchill
45,20703.568,101530,05.Nov.15,Female,Other,Amelia,1,Scotland,Fisher
45,30922.736,101531,12.Sep.15,Female,Other,Megan,1,Scotland,Greene
45,71398.192,101532,17.Sep.15,Female,Other,Felicity,1,Scotland,MacDonald
45,36417.504,101533,22.Aug.15,Female,Other,Penelope,1,Scotland,North
45,39417.696,101534,30.Sep.15,Female,Other,Anna,1,Scotland,Oliver
45,23416.576,101535,22.Dec.15,Female,Other,Mary,1,Scotland,Robertson
45,95042.528,101536,27.Nov.15,Female,Other,Alison,1,Scotland,Stewart
45,4478.832,101537,01.Sep.15,Female,Other,Sally,1,Scotland,Turner
45,54137.04,101538,17.Sep.15,Female,Other,Emily,1,Scotland,Underwood
45,41107.2,101539,16.Jul.15,Female,Other,Donna,1,Scotland,Wallace
46,9883.184,101540,22.Nov.15,Female,Other,Melanie,1,Scotland,Baker
46,15447.328,101541,30.Oct.15,Female,Other,Sonia,1,Scotland,Bower
46,54237.04,101542,01.Nov.15,Female,Other,Carol,1,Scotland,Brown
46,39989.232,101543,06.Oct.15,Female,Other,Heather,1,Scotland,Brown
46,114079.744,101544,26.Sep.15,Female,Other,Caroline,1,Scotland,Carr
46,17005.936,101545,21.Jul.15,Female,Other,Elizabeth,1,Scotland,Clarkson
46,45171.04,101546,19.Jul.15,Female,Other,Leah,1,Scotland,Rees
46,6641.824,101547,12.Aug.15,Female,Other,Heather,1,Scotland,Young
47,24767.072,101548,20.Dec.15,Female,Other,Alison,1,Scotland,Allan
47,39499.024,101549,09.Jul.15,Female,Other,Michelle,1,Scotland,Black
47,127358.928,101550,07.Dec.15,Female,Other,Molly,1,Scotland,Cameron
47,5398.96,101551,10.Jul.15,Female,Other,Irene,1,Scotland,Davies
47,36555.792,101552,05.Dec.15,Female,Other,Amelia,1,Scotland,Fraser
47,21611.968,101553,22.Sep.15,Female,Other,Leah,1,Scotland,Gibson
47,51718.752,101554,02.Jul.15,Female,Other,Julia,1,Scotland,Mathis
47,69929.536,101555,07.Dec.15,Female,Other,Rebecca,1,Scotland,Mathis
47,44617.936,101556,01.Dec.15,Female,Other,Julia,1,Scotland,Roberts
47,57980.144,101557,26.Oct.15,Female,Other,Sally,1,Scotland,Simpson
48,55026.08,101558,03.Dec.15,Female,Other,Olivia,1,Scotland,Baker
48,155464.688,101559,27.Nov.15,Female,Other,Angela,1,Scotland,Butler
48,17074.016,101560,20.Aug.15,Female,Other,Amanda,1,Scotland,Henderson
48,77229.792,101561,19.Aug.15,Female,Other,Jan,1,Scotland,Knox
48,103904.192,101562,21.Aug.15,Female,Other,Jasmine,1,Scotland,Mathis
48,61214.368,101563,18.Sep.15,Female,Other,Leah,1,Scotland,Oliver
48,32939.904,101564,16.Oct.15,Female,Other,Gabrielle,1,Scotland,Poole
48,137718.144,101565,17.Sep.15,Female,Other,Yvonne,1,Scotland,Terry
48,14671.712,101566,17.Oct.15,Female,Other,Heather,1,Scotland,Watson
49,63815.648,101567,31.Aug.15,Female,Other,Alexandra,1,Scotland,Alsop
49,56305.536,101568,24.Nov.15,Female,Other,Joanne,1,Scotland,Churchill
49,19848.672,101569,03.Oct.15,Female,Other,Carolyn,1,Scotland,Cornish
49,9767.344,101570,29.Jun.15,Female,Other,Tracey,1,Scotland,Ferguson
49,101584.576,101571,07.Dec.15,Female,Other,Madeleine,1,Scotland,Forsyth
49,64220.368,101572,10.Sep.15,Female,Other,Hannah,1,Scotland,Henderson
49,12422.624,101573,29.Jul.15,Female,Other,Ruth,1,Scotland,Kelly
49,30542.928,101574,08.Nov.15,Female,Other,Hannah,1,Scotland,McDonald
49,117325.312,101575,15.Sep.15,Female,Other,Wendy,1,Scotland,Payne
49,15612.928,101576,14.Nov.15,Female,Other,Jan,1,Scotland,White
50,47767.424,101577,18.Oct.15,Female,Other,Chloe,1,Scotland,Avery
50,184111.056,101578,08.Nov.15,Female,Other,Deirdre,1,Scotland,Burgess
50,33749.072,101579,23.Jul.15,Female,Other,Jasmine,1,Scotland,Burgess
50,99241.888,101580,11.Sep.15,Female,Other,Ella,1,Scotland,Clark
50,9570.256,101581,17.Dec.15,Female,Other,Bernadette,1,Scotland,Davidson
50,118185.632,101582,11.Jul.15,Female,Other,Lillian,1,Scotland,Hudson
50,50409.28,101583,04.Sep.15,Female,Other,Diana,1,Scotland,Lyman
50,78843.2,101584,10.Dec.15,Female,Other,Kylie,1,Scotland,Quinn
50,76423.904,101585,07.Dec.15,Female,Other,Fiona,1,Scotland,Vaughan
50,118526.608,101586,27.Jul.15,Female,Other,Anne,1,Scotland,Wallace
50,12598.272,101587,17.Dec.15,Female,Other,Mary,1,Scotland,White
50,61516.64,101588,08.Dec.15,Female,Other,Lillian,1,Scotland,Wilkins
51,77226.816,101589,03.Sep.15,Female,Other,Diane,1,Scotland,Alsop
51,24167.552,101590,18.Oct.15,Female,Other,Tracey,1,Scotland,McDonald
51,42962.976,101591,16.Oct.15,Female,Other,Kylie,1,Scotland,McLean
51,51068.832,101592,24.Sep.15,Female,Other,Megan,1,Scotland,Morgan
51,159633.168,101593,28.Jul.15,Female,Other,Chloe,1,Scotland,Oliver
51,95164.512,101594,30.Dec.15,Female,Other,Hannah,1,Scotland,Springer
51,23736.016,101595,24.Sep.15,Female,Other,Diana,1,Scotland,Terry
51,44986.736,101596,24.Sep.15,Female,Other,Emily,1,Scotland,Thomson
51,108485.36,101597,11.Dec.15,Female,Other,Mary,1,Scotland,Young
52,47823.488,101598,05.Aug.15,Female,Other,Grace,1,Scotland,Brown
52,26114.96,101599,24.Sep.15,Female,Other,Molly,1,Scotland,Clark
52,93892.128,101600,04.Dec.15,Female,Other,Megan,1,Scotland,Dyer
52,88090.64,101601,15.Sep.15,Female,Other,Diana,1,Scotland,Gray
52,10489.552,101602,27.Dec.15,Female,Other,Joanne,1,Scotland,Hughes
52,19055.408,101603,30.Jun.15,Female,Other,Deirdre,1,Scotland,James
52,80184.4,101604,20.Sep.15,Female,Other,Zoe,1,Scotland,Lawrence
52,8364.304,101605,09.Nov.15,Female,Other,Victoria,1,Scotland,Nolan
52,70326.448,101606,12.Jul.15,Female,Other,Joanne,1,Scotland,Ogden
52,8747.504,101607,01.Oct.15,Female,Other,Lillian,1,Scotland,Payne
52,75950.064,101608,29.Oct.15,Female,Other,Jane,1,Scotland,Reid
53,13642.976,101609,26.Oct.15,Female,Other,Abigail,1,Scotland,Hodges
53,9955.536,101610,06.Oct.15,Female,Other,Rebecca,1,Scotland,Hunter
53,99042.592,101611,03.Dec.15,Female,Other,Ava,1,Scotland,Jones
53,104031.92,101612,24.Sep.15,Female,Other,Ruth,1,Scotland,Knox
53,78728.384,101613,28.Aug.15,Female,Other,Amy,1,Scotland,Morrison
53,58571.568,101614,26.Oct.15,Female,Other,Anne,1,Scotland,Russell
53,19537.504,101615,01.Nov.15,Female,Other,Lauren,1,Scotland,Russell
53,85758.8,101616,16.Oct.15,Female,Other,Chloe,1,Scotland,Short
53,26789.68,101617,02.Nov.15,Female,Other,Rachel,1,Scotland,Skinner
53,150715.216,101618,26.Dec.15,Female,Other,Alexandra,1,Scotland,Young
54,60166.768,101619,26.Aug.15,Female,Other,Alexandra,1,Scotland,Bond
54,58785.616,101620,03.Dec.15,Female,Other,Amanda,1,Scotland,Bower
54,745.616,101621,21.Nov.15,Female,Other,Sonia,1,Scotland,Cameron
54,65490.048,101622,22.Jul.15,Female,Other,Natalie,1,Scotland,Coleman
54,12620.784,101623,04.Oct.15,Female,Other,Nicola,1,Scotland,Dyer
54,86112.656,101624,29.Oct.15,Female,Other,Alison,1,Scotland,Ferguson
54,20431.888,101625,06.Oct.15,Female,Other,Heather,1,Scotland,King
54,89796.176,101626,19.Sep.15,Female,Other,Mary,1,Scotland,MacLeod
54,90996.752,101627,11.Sep.15,Female,Other,Hannah,1,Scotland,Mackenzie
54,75624.656,101628,13.Dec.15,Female,Other,Una,1,Scotland,McDonald
54,66727.296,101629,27.Sep.15,Female,Other,Claire,1,Scotland,Nolan
54,114895.12,101630,13.Dec.15,Female,Other,Donna,1,Scotland,Powell
54,34748.016,101631,23.Oct.15,Female,Other,Audrey,1,Scotland,Randall
54,82594.816,101632,30.Jul.15,Female,Other,Elizabeth,1,Scotland,Russell
54,130981.376,101633,10.Dec.15,Female,Other,Lillian,1,Scotland,Vaughan
55,128986.096,101634,11.Aug.15,Female,Other,Vanessa,1,Scotland,Allan
55,69127.408,101635,09.Dec.15,Female,Other,Anne,1,Scotland,Chapman
55,59215.216,101636,27.Aug.15,Female,Other,Hannah,1,Scotland,Clark
55,98303.296,101637,18.Dec.15,Female,Other,Jasmine,1,Scotland,Davies
55,65106.432,101638,11.Oct.15,Female,Other,Leah,1,Scotland,North
55,27322.384,101639,27.Aug.15,Female,Other,Penelope,1,Scotland,Parr
55,55628.128,101640,12.Dec.15,Female,Other,Emily,1,Scotland,Russell
55,19394.656,101641,24.Dec.15,Female,Other,Katherine,1,Scotland,Smith
56,74980.096,101642,21.Aug.15,Female,Other,Gabrielle,1,Scotland,Arnold
56,17181.216,101643,17.Jul.15,Female,Other,Mary,1,Scotland,Churchill
56,123381.376,101644,23.Sep.15,Female,Other,Kylie,1,Scotland,Dowd
56,161592.08,101645,17.Dec.15,Female,Other,Sophie,1,Scotland,Glover
56,29929.328,101646,14.Nov.15,Female,Other,Audrey,1,Scotland,Hughes
56,47606.256,101647,28.Jun.15,Female,Other,Carol,1,Scotland,Lee
56,110182.608,101648,04.Sep.15,Female,Other,Carolyn,1,Scotland,Ogden
56,19572.528,101649,28.Sep.15,Female,Other,Amelia,1,Scotland,Short
56,11784.8,101650,14.Nov.15,Female,Other,Jane,1,Scotland,White
57,40724.48,101651,18.Aug.15,Female,Other,Diane,1,Scotland,Clarkson
57,6577.648,101652,30.Nov.15,Female,Other,Claire,1,Scotland,Edmunds
57,23070.048,101653,09.Sep.15,Female,Other,Sarah,1,Scotland,Hardacre
57,184947.44,101654,20.Aug.15,Female,Other,Joan,1,Scotland,Jones
57,18981.472,101655,13.Nov.15,Female,Other,Virginia,1,Scotland,Jones
57,46678.704,101656,07.Nov.15,Female,Other,Joan,1,Scotland,Mitchell
57,16047.536,101657,01.Oct.15,Female,Other,Angela,1,Scotland,Paterson
57,9915.536,101658,22.Jul.15,Female,Other,Maria,1,Scotland,Robertson
57,105938.048,101659,23.Dec.15,Female,Other,Sally,1,Scotland,Springer
58,61654.64,101660,23.Dec.15,Female,Other,Dorothy,1,Scotland,Davidson
58,6441.552,101661,30.Sep.15,Female,Other,Wendy,1,Scotland,Ferguson
58,49837.92,101662,23.Oct.15,Female,Other,Sophie,1,Scotland,Howard
58,32827.072,101663,05.Sep.15,Female,Other,Lillian,1,Scotland,Walker
59,95906.688,101664,23.Dec.15,Female,Other,Donna,1,Scotland,Baker
59,86262.576,101665,28.Sep.15,Female,Other,Katherine,1,Scotland,Lambert
59,168167.184,101666,11.Nov.15,Female,Other,Andrea,1,Scotland,Marshall
59,110444.192,101667,14.Jul.15,Female,Other,Carolyn,1,Scotland,McDonald
59,24804.368,101668,26.Oct.15,Female,Other,Madeleine,1,Scotland,Mills
59,124007.472,101669,30.Nov.15,Female,Other,Megan,1,Scotland,Peters
60,31408.176,101670,25.Oct.15,Female,Other,Vanessa,1,Scotland,Brown
60,70922.56,101671,05.Jul.15,Female,Other,Virginia,1,Scotland,Greene
60,86405.472,101672,30.Oct.15,Female,Other,Rebecca,1,Scotland,Johnston
60,63909.904,101673,16.Jul.15,Female,Other,Olivia,1,Scotland,Metcalfe
60,139418.32,101674,25.Jul.15,Female,Other,Leah,1,Scotland,Quinn
60,10679.52,101675,28.Sep.15,Female,Other,Chloe,1,Scotland,Sanderson
60,23431.616,101676,16.Nov.15,Female,Other,Abigail,1,Scotland,Skinner
60,159952.496,101677,03.Sep.15,Female,Other,Joan,1,Scotland,Slater
60,88589.856,101678,30.Jul.15,Female,Other,Leah,1,Scotland,Walker
60,21934.352,101679,23.Aug.15,Female,Other,Sue,1,Scotland,Watson
61,76707.264,101680,08.Oct.15,Female,Other,Michelle,1,Scotland,Clark
61,45665.824,101681,22.Dec.15,Female,Other,Diana,1,Scotland,MacLeod
61,108662.176,101682,16.Dec.15,Female,Other,Olivia,1,Scotland,Mackay
61,4043.2,101683,23.Aug.15,Female,Other,Zoe,1,Scotland,Mills
61,71089.504,101684,19.Sep.15,Female,Other,Hannah,1,Scotland,Payne
62,30209.584,101685,24.Sep.15,Female,Other,Molly,1,Scotland,Ball
63,176274.032,101686,18.Sep.15,Female,Other,Tracey,1,Scotland,Greene
63,138577.184,101687,02.Sep.15,Female,Other,Joan,1,Scotland,North
63,37726.336,101688,16.Jul.15,Female,Other,Lily,1,Scotland,Underwood
65,37635.776,101689,13.Aug.15,Female,Other,Yvonne,1,Scotland,Dickens
65,117606.24,101690,30.Dec.15,Female,Other,Alison,1,Scotland,Quinn
19,29719.616,101691,04.Nov.15,Female,Other,Jasmine,1,Wales,May
26,8118.192,101692,24.Sep.15,Female,Other,Anna,1,Wales,Tucker
27,49645.376,101693,31.Aug.15,Female,Other,Joanne,1,Wales,Rutherford
28,65372.448,101694,30.Aug.15,Female,Other,Lily,1,Wales,Graham
29,99420.464,101695,05.Nov.15,Female,Other,Chloe,1,Wales,Clark
32,36953.088,101696,14.Nov.15,Female,Other,Carolyn,1,Wales,Harris
32,12066.128,101697,05.Sep.15,Female,Other,Tracey,1,Wales,Mills
32,23938.448,101698,13.Oct.15,Female,Other,Jasmine,1,Wales,Newman
33,31926.48,101699,28.Sep.15,Female,Other,Theresa,1,Wales,Bailey
34,29551.904,101700,30.Jun.15,Female,Other,Amy,1,Wales,Mathis
34,119326.368,101701,21.Aug.15,Female,Other,Faith,1,Wales,Young
35,88475.408,101702,13.Sep.15,Female,Other,Tracey,1,Wales,Lee
35,30799.616,101703,18.Nov.15,Female,Other,Joan,1,Wales,Metcalfe
36,68388.8,101704,20.Dec.15,Female,Other,Elizabeth,1,Wales,Payne
36,36915.92,101705,20.Oct.15,Female,Other,Donna,1,Wales,Skinner
37,15487.856,101706,14.Aug.15,Female,Other,Lily,1,Wales,Clarkson
37,96706.912,101707,16.Dec.15,Female,Other,Rachel,1,Wales,Dickens
37,54239.232,101708,23.Oct.15,Female,Other,Karen,1,Wales,Ellison
37,71224.64,101709,27.Jun.15,Female,Other,Leah,1,Wales,Ogden
38,25016.128,101710,19.Sep.15,Female,Other,Jasmine,1,Wales,Mitchell
39,46349.328,101711,18.Sep.15,Female,Other,Tracey,1,Wales,MacLeod
39,151636.912,101712,10.Dec.15,Female,Other,Emily,1,Wales,Miller
39,37643.536,101713,18.Sep.15,Female,Other,Jessica,1,Wales,Morgan
40,111310.864,101714,23.Oct.15,Female,Other,Lily,1,Wales,Campbell
40,41559.184,101715,12.Dec.15,Female,Other,Andrea,1,Wales,Ross
40,109854.784,101716,19.Nov.15,Female,Other,Jasmine,1,Wales,Ross
41,59527.328,101717,22.Jul.15,Female,Other,Alexandra,1,Wales,Skinner
42,31177.136,101718,10.Dec.15,Female,Other,Faith,1,Wales,Parsons
43,88574.816,101719,22.Jul.15,Female,Other,Lisa,1,Wales,Reid
43,45625.872,101720,09.Jul.15,Female,Other,Amelia,1,Wales,Skinner
45,63977.76,101721,04.Dec.15,Female,Other,Felicity,1,Wales,Lawrence
45,3014.752,101722,05.Oct.15,Female,Other,Kimberly,1,Wales,MacDonald
45,71603.216,101723,30.Nov.15,Female,Other,Zoe,1,Wales,Randall
46,86053.84,101724,14.Aug.15,Female,Other,Lillian,1,Wales,Dowd
46,35688.208,101725,06.Aug.15,Female,Other,Emily,1,Wales,Hodges
46,138361.28,101726,16.Dec.15,Female,Other,Lillian,1,Wales,Russell
48,114519.6,101727,05.Aug.15,Female,Other,Bernadette,1,Wales,McGrath
51,146511.728,101728,09.Nov.15,Female,Other,Dorothy,1,Wales,Wright
19,58730.944,101729,18.Aug.15,Female,White Collar,Victoria,1,England,Edmunds
19,149766.144,101730,30.Nov.15,Female,White Collar,Faith,1,England,Glover
19,50751.504,101731,03.Nov.15,Female,White Collar,Olivia,1,England,Ogden
19,29632,101732,27.Oct.15,Female,White Collar,Diana,1,England,Randall
20,60713.984,101733,10.Oct.15,Female,White Collar,Sally,1,England,Poole
21,83047.296,101734,23.Sep.15,Female,White Collar,Molly,1,England,Fisher
21,27713.616,101735,24.Sep.15,Female,White Collar,Heather,1,England,Hughes
21,119808.336,101736,06.Oct.15,Female,White Collar,Yvonne,1,England,Poole
21,55244.848,101737,23.Dec.15,Female,White Collar,Lisa,1,England,Terry
22,40782.608,101738,06.Sep.15,Female,White Collar,Jasmine,1,England,Kerr
22,4861.28,101739,21.Nov.15,Female,White Collar,Rachel,1,England,Lambert
22,23359.28,101740,11.Oct.15,Female,White Collar,Ruth,1,England,Peters
23,134598.288,101741,28.Sep.15,Female,White Collar,Stephanie,1,England,Gray
23,52714.752,101742,24.Sep.15,Female,White Collar,Mary,1,England,Hart
23,129068.24,101743,21.Dec.15,Female,White Collar,Wanda,1,England,Howard
23,26191.456,101744,26.Oct.15,Female,White Collar,Deirdre,1,England,Lewis
23,117465.552,101745,16.Oct.15,Female,White Collar,Lauren,1,England,Paige
23,24980.896,101746,19.Dec.15,Female,White Collar,Sue,1,England,Rees
23,45103.024,101747,13.Jul.15,Female,White Collar,Zoe,1,England,Young
24,9544.224,101748,30.Oct.15,Female,White Collar,Deirdre,1,England,Abraham
24,213743.792,101749,10.Nov.15,Female,White Collar,Andrea,1,England,Alsop
24,75382.64,101750,19.Dec.15,Female,White Collar,Alexandra,1,England,Davidson
24,27596.32,101751,07.Sep.15,Female,White Collar,Sally,1,England,Greene
24,71392.896,101752,10.Dec.15,Female,White Collar,Anna,1,England,King
24,39015.344,101753,10.Nov.15,Female,White Collar,Kylie,1,England,Mackenzie
24,37153.584,101754,14.Nov.15,Female,White Collar,Theresa,1,England,Mathis
24,22036.32,101755,26.Oct.15,Female,White Collar,Diane,1,England,McGrath
25,149327.904,101756,10.Nov.15,Female,White Collar,Claire,1,England,Ball
25,137796.8,101757,10.Aug.15,Female,White Collar,Samantha,1,England,Bell
25,44490.64,101758,11.Oct.15,Female,White Collar,Megan,1,England,Churchill
25,113838.032,101759,03.Sep.15,Female,White Collar,Lisa,1,England,Kerr
25,4144.96,101760,13.Oct.15,Female,White Collar,Wendy,1,England,Lee
25,156554.16,101761,30.Nov.15,Female,White Collar,Anna,1,England,Mathis
25,43245.168,101762,16.Jul.15,Female,White Collar,Carolyn,1,England,Pullman
25,95355.344,101763,20.Dec.15,Female,White Collar,Faith,1,England,Scott
26,37715.04,101764,14.Oct.15,Female,White Collar,Ruth,1,England,Brown
26,8193.872,101765,23.Dec.15,Female,White Collar,Lauren,1,England,Churchill
26,21936.496,101766,18.Oct.15,Female,White Collar,Fiona,1,England,Clarkson
26,87888.064,101767,12.Sep.15,Female,White Collar,Irene,1,England,Dowd
26,118813.472,101768,05.Nov.15,Female,White Collar,Amanda,1,England,Edmunds
26,68438.24,101769,14.Aug.15,Female,White Collar,Sophie,1,England,Graham
26,66264.208,101770,10.Oct.15,Female,White Collar,Amanda,1,England,Hart
26,72989.776,101771,08.Aug.15,Female,White Collar,Wanda,1,England,Hill
26,9335.024,101772,02.Aug.15,Female,White Collar,Samantha,1,England,Kerr
26,32659.888,101773,11.Oct.15,Female,White Collar,Jessica,1,England,Lawrence
26,90566.496,101774,03.Dec.15,Female,White Collar,Victoria,1,England,May
26,47632.88,101775,06.Oct.15,Female,White Collar,Diane,1,England,Newman
26,36157.984,101776,29.Jun.15,Female,White Collar,Fiona,1,England,Parr
26,34781.2,101777,15.Sep.15,Female,White Collar,Samantha,1,England,Pullman
26,105768.88,101778,09.Aug.15,Female,White Collar,Anna,1,England,Rampling
26,70785.248,101779,28.Nov.15,Female,White Collar,Gabrielle,1,England,Turner
27,22137.776,101780,29.Sep.15,Female,White Collar,Faith,1,England,Berry
27,87881.824,101781,21.Dec.15,Female,White Collar,Audrey,1,England,Burgess
27,8842.992,101782,16.Aug.15,Female,White Collar,Samantha,1,England,Ferguson
27,4558.656,101783,14.Sep.15,Female,White Collar,Pippa,1,England,Forsyth
27,35182.032,101784,07.Jul.15,Female,White Collar,Angela,1,England,Howard
27,21278.96,101785,07.Nov.15,Female,White Collar,Heather,1,England,Johnston
27,40568.368,101786,19.Jul.15,Female,White Collar,Caroline,1,England,Lyman
27,94649.504,101787,23.Sep.15,Female,White Collar,Ava,1,England,Mackay
27,36636.128,101788,09.Dec.15,Female,White Collar,Vanessa,1,England,McLean
27,6358.464,101789,16.Dec.15,Female,White Collar,Caroline,1,England,Nash
27,133395.776,101790,17.Dec.15,Female,White Collar,Una,1,England,Newman
27,30545.28,101791,04.Aug.15,Female,White Collar,Deirdre,1,England,Peters
28,37093.456,101792,18.Oct.15,Female,White Collar,Ruth,1,England,Gibson
28,4992.32,101793,08.Nov.15,Female,White Collar,Sue,1,England,Glover
28,117956.608,101794,14.Nov.15,Female,White Collar,Mary,1,England,Hemmings
28,578.624,101795,21.Sep.15,Female,White Collar,Ruth,1,England,Hudson
28,91653.024,101796,29.Jul.15,Female,White Collar,Nicola,1,England,Metcalfe
28,101212.176,101797,05.Nov.15,Female,White Collar,Una,1,England,Quinn
28,89010.848,101798,20.Dec.15,Female,White Collar,Grace,1,England,Ross
